scaffold_smiles,count
O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]n2cncc12,1
O=c1nc(NS(=O)(=O)c2ccccc2)cc[nH]1,1
O=c1nc[nH]c(=O)[nH]1,1
O=c1nc[nH]c(=O)n1C1CCCCC1,1
O=c1nc[nH]c2[nH]cc(CCc3ccccc3)c12,1
O=c1nc[nH]c2c1NC(CNc1ccccc1)CN2,1
O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,1
O=c1ncccn1C1COCO1,1
O=c1ncccn1[C@@H]1CSCO1,1
O=c1ncccn1[C@H]1CSCO1,1
O=c1nccnn1[C@H]1CCCO1,1
O=c1nn[nH]c2ccccc12,1
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,1
O=c1oc2cccc3c(=O)oc4cccc1c4c23,1
O=c1oc2ccccc2c2oc3ccccc3c12,1
O=c1oc2ccccc2cc1C(CCc1ccc(-c2ccccc2)cc1)c1ccccc1,1
O=c1oc2ccccc2cc1C1CCCc2ccccc21,1
O=c1oc2ccccc2s1,1
O=c1occ(CN2CCN(c3ccc4c(=O)cc5n(c4c3)CS5)CC2)o1,1
O=c1ocnc2ccccc12,1
O=c1ocnn1-c1ccccc1,1
O=c1s/c(=N\c2ccccc2)n2n1CCCC2,1
O=c1sc2ccccc2cc1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,1
S=C(NC1CCCCC1)NC1CCCCC1,1
S=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCC2C1,1
S=C(Nc1ccccc1)Oc1ccc2c(c1)CCC2,1
S=C(Nc1ccccc1)Oc1ccc2ccccc2c1,1
S=C(Nc1ccccn1)Oc1ccc2c(c1)CCCC2,1
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,1
S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,1
S=C1CN=C(c2ccccc2)c2ccccc2N1,1
S=C1NC(c2ccccc2)N2C(=S)NC(c3ccccc3)N12,1
S=C1NC=NC2N=CNC12,1
S=C1NCCN1,1
S=C1NCNCS1,1
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,1
S=P(N1CC1)(N1CC1)N1CC1,1
S=c1[nH]c2ccccc2[nH]1,1
S=c1[nH]cnc2[nH]cnc12,1
S=c1[nH]cnc2nc[nH]c12,1
S=c1cc(-c2ccccc2)ss1,1
S=c1nc[nH][nH]1,1
S=c1nccc[nH]1,1
S=c1scc(-c2ccccc2)n1/N=C/c1ccccc1,1
[C-]1=CCC=C1,1
[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1.[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,1
[N+]=C1C=Cc2ccccc2C1=O,1
c1[nH]nc2c1CCCC2,1
c1[nH]nc2c1C[C@H]1NCCC[C@@H]1C2,1
c1c2c(nc3c1CCC3)CCCC2,1
c1c[nH+]ccn1,1
c1cc(-c2ccc3ccccc3c2)cc(C23CC4CC(CC(C4)C2)C3)c1,1
c1cc(-c2ccncc2)ccn1,1
c1cc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,1
c1cc(CCCOc2ccc(-c3ncon3)cc2)on1,1
c1cc(CCCc2ccncc2)ccn1,1
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,1
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,1
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,1
c1cc(N2CCCCC2)nc[nH+]1,1
c1cc(N2CCN(c3ncncn3)CC2)ncn1,1
c1cc(NC2=NCCN2)c2nsnc2c1,1
c1cc(OCC2CO2)cc(OCC2CO2)c1,1
c1cc(SSc2ccoc2)co1,1
c1cc(Sc2ccc(-n3ccnc3)cc2)cc(C2CCOCC2)c1,1
c1cc2c(c(-c3cc[nH]c3)c1)OCO2,1
c1cc2c(c(N3CCNCC3)c1)OCCO2,1
c1cc2c(c(NC3=NCCN3)c1)CCCC2,1
c1cc2c(c3c1CCC3)CCO2,1
c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,1
c1cc2c(cc1OC1CCCC1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,1
c1cc2c(o1)CCCC2,1
c1cc2c3c(c1)O[C@H]1C4CCC5(CC4)[C@@H](C2)N(CC2CC2)CC[C@]315,1
c1cc2c3c(c1)O[C@H]1CCCC4[C@@H](C2)N(CC2CCC2)CC[C@@]341,1
c1cc2c3c(c1)O[C@H]1CCC[C@H]4[C@@H](C2)NCC[C@]314,1
c1cc2c3c(c1)ccc1cccc(c13)C2,1
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,1
c1cc2cc(c1)Oc1ccc(cc1)C[C@@H]1NCCc3cc4c(c(c31)Oc1ccc3c(c1)[C@@H](C2)NCC3)OCO4,1
c1cc2cc(c1)Oc1ccc3c(c1)[C@H](Cc1ccc(cc1)Oc1cccc4c1[C@@H](C2)[NH2+]CC4)NCC3,1
c1cc2cc(c1)Oc1ccc3c(c1)[C@H](Cc1ccc(cc1)Oc1cccc4c1[C@@H](C2)[NH2+]CC4)[NH2+]CC3,1
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,1
c1cc2cnn(C3CCCCC3)c2cc1C1CCCCC1,1
c1cc[c]([Bi]([c]2ccccc2)[c]2ccccc2)cc1,1
c1cc[c]([Hg][c]2ccccc2)cc1,1
c1cc[c]2c(c1)[O][Hg]2,1
c1cc[n+](Cc2cncnc2)cc1,1
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,1
c1cc[nH]c1,1
c1ccc(-c2[nH+]c3ccccc3c3ccccc23)cc1,1
c1ccc(-c2c[nH]cn2)cc1,1
c1ccc(-c2cc(-c3ccccc3)[nH+][nH]2)cc1,1
c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1.c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1,1
c1ccc(-c2cc(N3CCNCC3)nc3c2CCCCCC3)cc1,1
c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,1
c1ccc(-c2cc[nH]c2)cc1,1
c1ccc(-c2cc[nH]n2)cc1,1
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,1
c1ccc(-c2ccc(CO[C@H]3CC[C@H](N4CCCCC4)C3)cc2)cc1,1
c1ccc(-c2ccc(C[C@H]3COc4cc(C5CCCC5)ccc4C3)cc2)cc1,1
c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1,1
c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,1
c1ccc(-c2ccc[nH]2)cc1,1
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1
c1ccc(-c2cccc(-c3cnc4nccnn34)c2)cc1,1
c1ccc(-c2cccc(-c3nc[n-]n3)c2)cc1,1
c1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
c1ccc(-c2ccccn2)nc1,1
c1ccc(-c2cccnc2-c2cccnc2)cc1,1
c1ccc(-c2ccn(-c3ccccc3)n2)cc1,1
c1ccc(-c2ccnc3ccnn23)cc1,1
c1ccc(-c2ccncc2)cc1,1
c1ccc(-c2ccno2)cc1,1
c1ccc(-c2cnc3ncncc3n2)cc1,1
c1ccc(-c2cncnn2)cc1,1
c1ccc(-c2cncs2)cc1,1
c1ccc(-c2csc(-c3ccccc3)n2)cc1,1
c1ccc(-c2nc(-c3ccc[nH]3)sc2-c2ccccc2)cc1,1
c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)n2)cc1,1
c1ccc(-c2nc(-c3ccncc3)no2)cc1,1
c1ccc(-c2nc(CCOc3cccc4[nH]ccc34)co2)cc1,1
c1ccc(-c2nc3ccccc3[nH]2)cc1,1
c1ccc(-c2nc3ncccc3[nH]2)cc1,1
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,1
c1ccc(-c2ncco2)cc1,1
c1ccc(-c2ncoc2-c2ccc3nncn3c2)cc1,1
c1ccc(-c2ncoc2-c2ccccc2)cc1,1
c1ccc(-c2ncon2)cc1,1
c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,1
c1ccc(-c2nnco2)cc1,1
c1ccc(-c2nnn[n-]2)c(-c2ccc(Cn3cnc4cccnc43)cc2)c1,1
c1ccc(-c2nnn[nH]2)c(-c2ccc(Cn3ccnc3)cc2)c1,1
c1ccc(-c2nnn[nH]2)c(-c2ccc(Cn3cnc4ccccc43)cc2)c1,1
c1ccc(-c2noc(-c3ccccc3)n2)cc1,1
c1ccc(-c2ocnc2C2CCCCC2)cc1,1
c1ccc(-n2cnnn2)cc1,1
c1ccc(/N=N/c2ccc(-c3ccc(/N=N/c4ccc5ccc(/N=N/c6ccccc6)cc5c4)cc3)cc2)cc1,1
c1ccc(/N=N/c2ccc(/N=N/c3cccc4ccccc34)cc2)cc1,1
c1ccc(/N=N/c2ccc(/N=N/c3ccccc3)cc2)cc1,1
c1ccc(/N=N/c2ccc3ccccc3c2)cc1,1
c1ccc(/N=N\c2ccccc2)cc1,1
c1ccc(B(c2ccccc2)c2ccccc2)cc1,1
c1ccc(C(=C2CCCCC2)c2ccccc2)cc1,1
c1ccc(C(=C2CC[NH2+]C2)c2ccccc2)cc1,1
c1ccc(C(=C2CC[NH2+]CC2)c2ccccc2)cc1,1
c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1,1
c1ccc(C(CCCN2CCCCC2)c2ccccn2)cc1,1
c1ccc(C(CCCN2CCNCC2)c2ccccc2)cc1,1
c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1,1
c1ccc(C(CCN2CCCCC2)C2CCCCC2)cc1,1
c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,1
c1ccc(C(CC[NH+]2CCCCC2)c2ccccc2)cc1,1
c1ccc(C(CN2CC[NH2+]CC2)C2CCCCC2)cc1,1
c1ccc(C(Cc2ccncn2)Cn2cncn2)cc1,1
c1ccc(C(Cn2ccnc2)OCc2ccsc2)cc1,1
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,1
c1ccc(C(Cn2cncn2)c2ccccc2)cc1,1
c1ccc(C(OC2CC3CCC(C2)N3)c2ccccc2)cc1,1
c1ccc(C(OC2CCNCC2)c2ccccc2)cc1,1
c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,1
c1ccc(C(OCC[C@H]2CCCN2)c2ccccc2)cc1,1
c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,1
c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,1
c1ccc(C(O[C@H]2C[C@H]3CC[C@@H](C2)N3)c2ccccc2)cc1,1
c1ccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)cc1,1
c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,1
c1ccc(C(c2ccccc2)C2CCNCC2)cc1,1
c1ccc(C(c2ccccc2)C2CN3CCC2CC3)cc1,1
c1ccc(C(c2ccccc2)N2CCCNCC2)cc1,1
c1ccc(C(c2ccccc2)N2CCN(c3ncncn3)CC2)cc1,1
c1ccc(C(c2ccccc2)[C@@H]2CCN(CCc3ccc4c(c3)CCO4)C2)cc1,1
c1ccc(C(c2ccccc2)c2ccccn2)cc1,1
c1ccc(C(c2ccccc2)c2cccnc2)cc1,1
c1ccc(C(c2ccccc2)n2cncn2)cc1,1
c1ccc(C(c2cncnc2)C2CC2)cc1,1
c1ccc(C2(C3CCCCC3)OCC(C[NH+]3CCCCC3)O2)cc1,1
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1
c1ccc(C2(c3ccccc3)CC3CC2C2CCCC32)cc1,1
c1ccc(C2(c3ccccc3)OCC(C[NH+]3CCCCC3)O2)cc1,1
c1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1,1
c1ccc(C2=NC(c3ccccc3)CO2)cc1,1
c1ccc(C2=NC3c4ccccc4CC3S2)cc1,1
c1ccc(C2=NCCNc3ccccc32)cc1,1
c1ccc(C2=NCc3cncn3-c3ccccc32)cc1,1
c1ccc(C2=Nc3c[nH]nc3Nc3ccccc32)cc1,1
c1ccc(C2CC2)c(OCC2=NCCN2)c1,1
c1ccc(C2CCC(N3CCC(c4ccccc4)CC3)CC2)cc1,1
c1ccc(C2CCC2)cc1,1
c1ccc(C2CCCCNC2)cc1,1
c1ccc(C2CCCc3ccccc32)cc1,1
c1ccc(C2CCCc3cncn32)cc1,1
c1ccc(C2CCN(CCCC(c3ccccc3)c3ccccc3)CC2)cc1,1
c1ccc(C2CCN([C@@H]3COc4ccccc4C3)CC2)cc1,1
c1ccc(C2CN3CCSC3=N2)cc1,1
c1ccc(C2CNCCO2)cc1,1
c1ccc(C2CNCCc3ccccc32)cc1,1
c1ccc(C2CNCc3ccccc32)cc1,1
c1ccc(C2Cc3ccccc3O2)cc1,1
c1ccc(C2OC2(Cn2cncn2)c2ccccc2)cc1,1
c1ccc(C2OCCNCc3ccccc32)cc1,1
c1ccc(C2OCCO2)cc1,1
c1ccc(C2OCc3ccccc32)cc1,1
c1ccc(CC(c2ccccc2)c2ccccc2)cc1,1
c1ccc(CC2CCCC2)cc1,1
c1ccc(CC2CCCCCC2)cc1,1
c1ccc(CC2CCCCN2)cc1,1
c1ccc(CCC(Cn2ccnc2)Sc2ccccc2)cc1,1
c1ccc(CCC(Cn2cncn2)c2ccccc2)cc1,1
c1ccc(CCC2CO2)cc1,1
c1ccc(CCCCNCc2ccc(-c3ccccn3)cc2)cc1,1
c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,1
c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1.c1ccc2ccccc2c1,1
c1ccc(CCCCn2cncn2)cc1,1
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,1
c1ccc(CCCNCCCc2ccccc2)cc1,1
c1ccc(CCCNCc2cccc3ccccc23)cc1,1
c1ccc(CCCOc2cccc3ccccc23)cc1,1
c1ccc(CCCc2ccccn2)cc1,1
c1ccc(CCCc2ccncc2)cc1,1
c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,1
c1ccc(CCN2CCC(c3nc4ccccc4[nH]3)CC2)cc1,1
c1ccc(CCN2CCC3C[C@@H]2Cc2ccccc23)cc1,1
c1ccc(CCN2CCC3C[C@H]2Cc2ccccc23)cc1,1
c1ccc(CCNC2CCc3ccccc3C2)cc1,1
c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,1
c1ccc(CCNCCCOc2ccccc2)cc1,1
c1ccc(CCNCCOC(c2ccccc2)c2ccccc2)cc1,1
c1ccc(CCNCCc2cscn2)cc1,1
c1ccc(CCNCc2ccccc2)cc1,1
c1ccc(CCNCc2ccco2)cc1,1
c1ccc(CCNc2ccccc2)cc1,1
c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,1
c1ccc(CCOCC2CC2)cc1,1
c1ccc(CCOCc2cccc(Oc3ccccc3)c2)cc1,1
c1ccc(CCO[C@H]2CCCCO2)cc1,1
c1ccc(CCO[C@H]2CC[C@H](Nc3[nH]cnc4nncc3-4)CC2)cc1,1
c1ccc(CCOc2ccccc2)cc1,1
c1ccc(CCOc2ncnc3ccccc23)cc1,1
c1ccc(CCc2cc3c(s2)-n2cnnc2CN=C3c2ccccc2)cc1,1
c1ccc(CCc2ccccc2)cc1.c1ccc2ccccc2c1,1
c1ccc(CCc2cnc3ncncc3n2)cc1,1
c1ccc(CCn2ccnc2)cc1,1
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,1
c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,1
c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,1
c1ccc(CN(c2ccccc2)C2CCNCC2)cc1,1
c1ccc(CN2CCC(Nc3ccccc3)CC2)cc1,1
c1ccc(CN2CCc3ccsc3C2)cc1,1
c1ccc(CNCCC(c2ccccc2)c2ccccc2)cc1,1
c1ccc(CNCCNCc2ccccc2)cc1,1
c1ccc(CNCCOc2ccccc2)cc1,1
c1ccc(CNCc2cccc3ccccc23)cc1,1
c1ccc(CN[C@H]2CCCN[C@H]2c2ccccc2)cc1,1
c1ccc(CN[C@H]2CCNc3ccccc32)cc1,1
c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,1
c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,1
c1ccc(CNc2ncnc3c2ncn3[C@H]2CCCO2)cc1,1
c1ccc(CO/N=C(\Cn2ccnc2)c2ccccc2)cc1,1
c1ccc(COCC(OCc2ccccc2)[C@H]2OCC[C@H]2OCc2ccccc2)cc1,1
c1ccc(COCc2ccccc2)cc1,1
c1ccc(COOCc2ccccc2)cc1,1
c1ccc(CO[C@H]2CC3CCC2O3)cc1,1
c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,1
c1ccc(COc2ccc3c(c2)OCC3)cc1,1
c1ccc(COc2ccc3oc(-c4nccs4)cc3c2)cc1,1
c1ccc(COc2ccccn2)cc1,1
c1ccc(COc2ccn(-c3ccccc3)n2)cc1,1
c1ccc(CSC(Cn2ccnc2)c2ccccc2)cc1,1
c1ccc(CSCc2ccccc2)cc1,1
c1ccc(CSc2nc3ccccc3[nH]2)nc1,1
c1ccc(C[C@@H]2COc3ccc(OCc4nc5ccccc5s4)cc3C2)cc1,1
c1ccc(C[C@@H]2NCCc3ccccc32)cc1,1
c1ccc(C[N+]2(CCOCCC3CCC4CC3C4)CCOCC2)cc1,1
c1ccc(C[n+]2cccc3ccccc32)cc1,1
c1ccc(Cc2cc(C3CCN(C[C@H]4CCC[C@@H]4c4ccccc4)CC3)[nH]n2)cc1,1
c1ccc(Cc2cc(Cc3ccccc3)cc(-n3nc4ccccc4n3)c2)cc1,1
c1ccc(Cc2ccc(Nc3ccc(Cc4ccccc4)cc3)cc2)cc1,1
c1ccc(Cc2cccc(Cc3ccccc3)c2)cc1,1
c1ccc(Cc2cccc[nH+]2)cc1,1
c1ccc(Cc2ccccc2)cc1.c1ccccc1,1
c1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,1
c1ccc(Cn2c3c(c4ccccc42)CNCC3)cc1.c1ccc(Cn2c3c(c4ccccc42)CNCC3)cc1.c1ccc2ccccc2c1,1
c1ccc(Cn2cc[nH+]c2)cc1,1
c1ccc(Cn2ccc3ccccc32)cc1,1
c1ccc(Cn2ccnn2)cc1,1
c1ccc(Cn2cnc3ccccc32)cc1,1
c1ccc(Cn2cnc3cncnc32)cc1,1
c1ccc(Cn2cncn2)cc1,1
c1ccc(N(CC2=NCCN2)c2ccccc2)cc1,1
c1ccc(N(Cc2cccnc2)c2ccccc2)cc1,1
c1ccc(N(Cc2cccs2)C2CCNCC2)cc1,1
c1ccc(N2CCCCC2)nc1,1
c1ccc(N2CCN(C3(c4ccccc4)CCCCC3)CC2)cc1,1
c1ccc(N2CCN(CCCOc3cccc4ccccc34)CC2)cc1,1
c1ccc(N2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,1
c1ccc(N2CCN(CCc3nnc4n3CCCC4)CC2)cc1,1
c1ccc(N2CCOCC2)cc1,1
c1ccc(N=C2NCCN2)cc1,1
c1ccc(N=NNc2ccccc2)cc1,1
c1ccc(N=Nc2cccc(N=Nc3ccccc3)c2)cc1,1
c1ccc(N=Nc2cccc3ccccc23)cc1,1
c1ccc(N=Nc2cccnc2)cc1,1
c1ccc(NC2=NCCCS2)cc1,1
c1ccc(NC2CCCCO2)cc1,1
c1ccc(NC2CCN(Cc3cccs3)CC2)cc1,1
c1ccc(NC2Cc3ccccc3C2)cc1,1
c1ccc(NCC2CC2)cc1,1
c1ccc(NCC2CNc3ncncc3N2)cc1,1
c1ccc(NCCCNc2ccccc2)cc1,1
c1ccc(NCCCc2cccnc2)cc1,1
c1ccc(NCc2ccc3ncncc3c2)cc1,1
c1ccc(NCc2ccco2)cc1,1
c1ccc(NCc2cccs2)nc1,1
c1ccc(NCc2cccs2)nc1.c1ccc(NCc2cccs2)nc1,1
c1ccc(NCc2ccsc2)nc1,1
c1ccc(NNc2ccccc2)cc1,1
c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
c1ccc(Nc2ccc(N=Nc3cccc4ccccc34)c3ccccc23)cc1,1
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1
c1ccc(Nc2ccc3[nH]cnc3c2)cc1,1
c1ccc(Nc2cccc3ccccc23)cc1,1
c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,1
c1ccc(Nc2ccncc2)cc1,1
c1ccc(Nc2ccncn2)cc1,1
c1ccc(Nc2nccc(C3CC3)n2)cc1,1
c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1,1
c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,1
c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1,1
c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,1
c1ccc(Nc2ncnc3ccccc23)cc1,1
c1ccc(Nc2ncnc3cnc(NC4CCNCC4)nc23)cc1,1
c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,1
c1ccc(OC2CCCCC2)cc1,1
c1ccc(OCC2=NCCN2)cc1,1
c1ccc(OCC2CCCO2)cc1,1
c1ccc(OCC2CNCCO2)cc1,1
c1ccc(OCCCCC2CCNCC2)cc1,1
c1ccc(OCCCCCOc2ccccc2)cc1,1
c1ccc(OCCCCc2nnn[nH]2)cc1,1
c1ccc(OCCCN2CCC(c3noc4ccccc34)CC2)cc1,1
c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1,1
c1ccc(OCCCN2CCOCC2)cc1,1
c1ccc(OCCCNCCOc2ccccc2)cc1,1
c1ccc(OCCCNCCc2c[nH]c3ccccc23)cc1,1
c1ccc(OCCCN[C@H]2CC[C@H](c3ccccc3)CC2)cc1,1
c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,1
c1ccc(OCCNc2ccncc2)cc1,1
c1ccc(OCCOCCOc2ccccc2)cc1,1
c1ccc(OCCn2ccnc2)cc1,1
c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,1
c1ccc(OCc2ccno2)c(CNc2ncnc3c2ncn3[C@H]2CCCO2)c1,1
c1ccc(OCn2ccnc2)cc1,1
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,1
c1ccc(OP2OCCCO2)cc1,1
c1ccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)cc1,1
c1ccc(O[C@H]2CCCCO2)cc1,1
c1ccc(Oc2cc(Oc3ccccc3)ncn2)cc1,1
c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,1
c1ccc(Oc2ccc(OCC3COCO3)cc2)cc1,1
c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,1
c1ccc(Oc2ccc(Oc3ccccn3)cc2)nc1,1
c1ccc(Oc2ccc3nc[nH]c3c2)cc1,1
c1ccc(Oc2cccc3c2CCC3)cc1,1
c1ccc(Oc2ccccc2)cc1.c1ccc(Oc2ccccc2)cc1,1
c1ccc(Oc2ccccc2N2CCCC2)cc1,1
c1ccc(Oc2ccnc3ccccc23)cc1,1
c1ccc(Oc2cnc3ccccc3n2)cc1,1
c1ccc(Oc2nccc(-c3[nH]cnc3-c3ccccc3)n2)cc1,1
c1ccc(P(c2ccccc2)c2ccccc2)cc1,1
c1ccc(SC2CCNCC2)nc1,1
c1ccc(SCCSc2ccccc2)cc1,1
c1ccc(SCSc2ccccc2)cc1,1
c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,1
c1ccc(SCc2sc(-c3ccccc3)nc2CN2CCN(c3ccccc3)CC2)cc1,1
c1ccc(SSc2cccc[nH+]2)[nH+]c1,1
c1ccc(SSc2ccccc2)cc1,1
c1ccc(Sc2ccc(COC(Cn3ccnc3)c3ccccc3)cc2)cc1,1
c1ccc(Sc2ccc3[nH]cnc3c2)cc1,1
c1ccc(Sc2ncccn2)cc1,1
c1ccc([C@@H]2CCCNC2)cc1,1
c1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,1
c1ccc([C@@H]2CCc3ccccc32)cc1,1
c1ccc([C@@H]2CCc3ccccc3O2)cc1,1
c1ccc([C@@H]2COc3ccccc3[C@H]2c2ccc(OCCN3CCCC3)cc2)cc1,1
c1ccc([C@@]2(Cn3ccnc3)OC[C@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,1
c1ccc([C@@]2(Cn3cncn3)OC[C@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,1
c1ccc([C@H]2CNCCc3ccccc32)cc1,1
c1ccc([C@H]2C[C@@H](c3ccc4c(c3)OCO4)c3cccnc32)cc1,1
c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,1
c1ccc([S][Zn][S]c2cccc[nH+]2)[nH+]c1,1
c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,1
c1ccc2[nH+]c3ccccc3cc2c1.c1ccc2nc3ccccc3cc2c1,1
c1ccc2[nH]c(-c3n[nH]c4ncncc34)cc2c1,1
c1ccc2[nH]c(N3CCCNCC3)nc2c1,1
c1ccc2[nH]ccc2c1.c1ccc2[nH]ccc2c1,1
c1ccc2[nH]ncc2c1,1
c1ccc2c(/N=N\c3cccc4ccccc34)cccc2c1,1
c1ccc2c(C3CCCCC3)cccc2c1,1
c1ccc2c(C3CCNCC3)c[nH]c2c1,1
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1
c1ccc2c(CCCC3CCCO3)cccc2c1,1
c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1.c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1,1
c1ccc2c(C[C@H]3CCCCN3)ccnc2c1,1
c1ccc2c(Cc3cccc4ccccc34)cccc2c1,1
c1ccc2c(Cn3ccnc3)c[nH]c2c1,1
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,1
c1ccc2c(c1)-c1ccccc1C2[NH2+]CCCCCC[NH2+]C1c2ccccc2-c2ccccc21,1
c1ccc2c(c1)C1CCC2c2ccccc21,1
c1ccc2c(c1)CC(C1=NCCN1)O2,1
c1ccc2c(c1)CC(c1cnc[nH]1)C2,1
c1ccc2c(c1)CC1COc3ccccc3[C@H]21,1
c1ccc2c(c1)CC1ON2C[C@@H]2N[C@H]12,1
c1ccc2c(c1)CC1c3cc4c(cc3CCN1C2)OCO4,1
c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2,1
c1ccc2c(c1)CCCC2C1=NCCN1,1
c1ccc2c(c1)CCCCc1cc3c(cc1-2)OCO3,1
c1ccc2c(c1)CCN1CCCCC21,1
c1ccc2c(c1)CCNC2,1
c1ccc2c(c1)CCNC2.c1ccc2c(c1)CCNC2,1
c1ccc2c(c1)CCNCC2,1
c1ccc2c(c1)CCN[C@@H]2C[C@@H]1CCN2CCc3ccccc3[C@@H]2C1,1
c1ccc2c(c1)CCN[C@H]1CCc3ccccc3[C@H]21,1
c1ccc2c(c1)CC[C@@H](CCNCC[C@H]1CCc3ccccc3O1)O2,1
c1ccc2c(c1)CC[n+]1cc3ccccc3cc1-2,1
c1ccc2c(c1)CCc1cccc3c1[C@H]2CN1CCCC[C@@H]31,1
